,Breakout Date,Breakout Price,Symbol,Entry Date,Entry Price,Exit Date,Exit Price,Exit On,Holding Duration,Stop Loss,Stocks Purchased,initial-investment,Profit/Loss,Final amount,Date,Day 1 Total Amount,Day 2 Total Amount,Day 3 Total Amount,Day 4 Total Amount,Day 5 Total Amount,Day 6 Total Amount,Day 7 Total Amount,Day 8 Total Amount,Day 9 Total Amount,Day 10 Total Amount,Day 11 Total Amount,Day 12 Total Amount,Day 13 Total Amount,Day 14 Total Amount,Day 15 Total Amount,Day 16 Total Amount,Day 17 Total Amount,Day 18 Total Amount,Day 19 Total Amount,Day 20 Total Amount,Day 21 Total Amount,Day 22 Total Amount,Day 23 Total Amount,Day 24 Total Amount,Day 25 Total Amount,Day 26 Total Amount,Day 27 Total Amount,Day 28 Total Amount,Day 29 Total Amount,Day 30 Total Amount,Day 31 Total Amount,Day 32 Total Amount,Day 33 Total Amount,Day 34 Total Amount,Day 35 Total Amount,Day 36 Total Amount,Day 37 Total Amount,Day 38 Total Amount,Day 39 Total Amount,Day 40 Total Amount
42,2023-07-04,1629.5,BAJAJFINSV.NS,2023-07-10,1597.8,2023-08-03,1517.9099999999999,Stop Loss,19.0,1517.9099999999999,15.0,25000,-1198.3500000000015,23801.649999999998,2023-07-04,25000,24919.000000000004,24931.000000000004,25259.5,25246.000000000004,25186.750000000004,25307.500000000004,25694.500000000004,25570.000000000004,25525.750000000004,25895.500000000004,25765.750000000004,25429.750000000007,25251.250000000007,24805.750000000007,25007.500000000007,24618.250000000007,23938.000000000007,23801.649999999998,23801.649999999998,23801.649999999998,23801.649999999998,23801.649999999998,23801.649999999998,23801.649999999998,23801.649999999998,23801.649999999998,23801.649999999998,23801.649999999998,23801.649999999998,23801.649999999998,23801.649999999998,23801.649999999998,23801.649999999998,23801.649999999998,23801.649999999998,23801.649999999998,23801.649999999998,23801.649999999998,23801.649999999998
43,2023-04-28,6847.95,BAJAJHLDNG.NS,2023-05-05,6814.4,2023-05-17,6473.679999999999,Stop Loss,9.0,6473.679999999999,3.0,25000,-1022.1600000000008,23977.84,2023-04-28,25000,25081.15,25303.0,25261.15,25319.65,25227.550000000003,24658.75,24454.9,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84
44,2023-05-24,6934.45,BAJAJHLDNG.NS,2023-05-30,7078.0,2023-07-25,7504.1,40th Day,40.0,6724.099999999999,3.0,25000,1278.300000000001,26278.300000000003,2023-05-24,25000,25560.699999999997,24745.3,24735.699999999997,24525.55,24682.0,24742.6,24280.6,24024.85,24080.65,24570.550000000003,24741.100000000002,24729.550000000003,24437.800000000003,24736.45,24770.050000000003,24779.800000000003,24420.100000000002,24262.9,24649.0,24646.449999999997,24732.55,24779.649999999998,24719.35,25184.05,25281.25,25227.4,25217.800000000003,25296.100000000002,25297.600000000002,25969.750000000004,25991.200000000004,26370.250000000007,26131.90000000001,25842.40000000001,26135.950000000008,26173.000000000007,26015.200000000004,26050.300000000007,26278.300000000007
45,2023-02-08,6351.65,BAJFINANCE.NS,2023-02-14,6458.7,2023-02-28,6135.764999999999,Stop Loss,11.0,6135.764999999999,3.0,25000,-968.8050000000012,24031.195,2023-02-08,25000,25093.75,24935.800000000003,24874.0,24726.1,24761.65,24219.85,24230.95,24332.65,24207.4,24031.195,24031.195,24031.195,24031.195,24031.195,24031.195,24031.195,24031.195,24031.195,24031.195,24031.195,24031.195,24031.195,24031.195,24031.195,24031.195,24031.195,24031.195,24031.195,24031.195,24031.195,24031.195,24031.195,24031.195,24031.195,24031.195,24031.195,24031.195,24031.195,24031.195
46,2023-04-25,6075.25,BAJFINANCE.NS,2023-05-02,6249.15,2023-06-26,6998.7,40th Day,40.0,5936.692499999999,4.0,25000,2998.2000000000007,27998.2,2023-04-25,25000,24724.4,25564.4,25562.800000000003,26635.2,26212.4,26529.4,26657.2,26861.0,26852.600000000002,27141.800000000003,26823.600000000002,27161.0,27140.2,27175.600000000002,27125.600000000002,27147.2,27368.0,27621.4,27731.600000000002,28026.600000000002,27962.800000000003,28165.4,28099.0,28176.2,28459.2,28323.2,28043.800000000003,28152.0,28394.2,28670.4,28390.800000000003,28509.800000000003,28816.2,29548.2,28998.600000000002,28828.0,28123.4,27962.0,27998.2
47,2023-05-08,6657.95,BAJFINANCE.NS,2023-05-12,6714.4,2023-07-07,7622.35,40th Day,40.0,6378.679999999999,3.0,25000,2723.850000000002,27723.850000000002,2023-05-08,25000,24993.7,25210.600000000002,24971.95,25225.0,25209.4,25235.950000000004,25198.450000000004,25214.65,25380.25,25570.300000000003,25652.950000000004,25874.200000000004,25826.350000000006,25978.300000000003,25928.5,25986.4,26198.65,26096.65,25887.100000000002,25968.25,26149.9,26357.050000000003,26147.350000000006,26236.600000000006,26466.400000000005,27015.400000000005,26603.200000000004,26475.250000000004,25946.800000000003,25825.75,25852.9,25914.550000000003,26127.4,26338.600000000002,26855.800000000003,28438.15,28373.050000000003,28155.550000000003,27723.850000000006
48,2023-05-26,6904.5,BAJFINANCE.NS,2023-06-01,7040.5,2023-07-27,7284.1,40th Day,40.0,6688.474999999999,3.0,25000,730.8000000000011,25730.800000000003,2023-05-26,25000,24950.199999999997,25008.1,25220.35,25118.35,24908.8,24989.949999999997,25171.6,25378.75,25169.050000000003,25258.300000000003,25488.100000000002,26037.100000000002,25624.9,25496.95,24968.5,24847.449999999997,24874.6,24936.25,25149.1,25360.3,25877.5,27459.85,27394.75,27177.25,26745.550000000003,26478.25,26210.5,26174.35,26302.3,26325.55,26411.35,26138.5,26632.6,26668.3,26623.75,26623.300000000003,26697.850000000002,26177.95,25730.800000000003
49,2023-05-30,7005.8,BAJFINANCE.NS,2023-06-05,7043.2,2023-07-31,7300.3,40th Day,40.0,6691.04,3.0,25000,771.3000000000011,25771.300000000003,2023-05-30,25000,25212.25,25110.25,24900.7,24981.85,25163.5,25370.65,25160.950000000004,25250.200000000004,25480.000000000004,26029.000000000004,25616.800000000003,25488.850000000002,24960.4,24839.35,24866.5,24928.15,25141.0,25352.2,25869.4,27451.75,27386.65,27169.15,26737.450000000004,26470.15,26202.4,26166.25,26294.2,26317.45,26403.25,26130.4,26624.5,26660.2,26615.65,26615.200000000004,26689.750000000004,26169.850000000002,25722.700000000004,26015.200000000004,25771.300000000003
50,2023-06-19,193.75,BANKBARODA.NS,2023-06-23,192.2,2023-08-21,190.9,40th Day,40.0,182.58999999999997,130.0,25000,-168.99999999999778,24831.000000000004,2023-06-19,25000,24811.5,24837.5,24714.0,24759.5,25897.0,26319.5,26690.0,26722.5,27184.0,26456.0,26644.5,26625.0,25624.0,25806.0,26209.0,25747.5,26014.0,25890.5,25571.999999999996,25799.499999999996,25513.499999999996,25721.499999999996,25916.499999999996,26156.999999999996,26299.999999999996,26156.999999999996,25331.499999999996,25142.999999999996,24889.499999999993,24635.999999999993,25344.499999999993,25240.499999999996,24960.999999999996,25058.499999999996,24551.499999999996,24291.499999999996,24700.999999999996,24934.999999999993,24830.999999999996
51,2023-07-03,199.1,BANKBARODA.NS,2023-07-07,209.0,2023-07-13,198.54999999999998,Stop Loss,5.0,198.54999999999998,119.0,25000,-1243.550000000002,23756.449999999997,2023-07-03,25000,24333.600000000002,24506.15,24488.3,23756.449999999997,23756.449999999997,23756.449999999997,23756.449999999997,23756.449999999997,23756.449999999997,23756.449999999997,23756.449999999997,23756.449999999997,23756.449999999997,23756.449999999997,23756.449999999997,23756.449999999997,23756.449999999997,23756.449999999997,23756.449999999997,23756.449999999997,23756.449999999997,23756.449999999997,23756.449999999997,23756.449999999997,23756.449999999997,23756.449999999997,23756.449999999997,23756.449999999997,23756.449999999997,23756.449999999997,23756.449999999997,23756.449999999997,23756.449999999997,23756.449999999997,23756.449999999997,23756.449999999997,23756.449999999997,23756.449999999997,23756.449999999997
52,2023-03-31,97.55,BEL.NS,2023-04-10,99.9,2023-06-06,118.05,40th Day,40.0,94.905,250.0,25000,4537.499999999998,29537.5,2023-03-31,25000,25025.0,25225.0,25250.000000000004,25375.000000000004,25762.500000000004,25375.000000000004,25737.5,25725.0,25475.0,25312.500000000004,25437.500000000004,25387.500000000004,25850.000000000004,26100.000000000004,26612.500000000004,26837.500000000004,26600.000000000004,26850.000000000004,26912.500000000004,27037.500000000004,27175.000000000004,26850.000000000004,26937.500000000007,27137.500000000007,27087.500000000007,26975.000000000007,26775.000000000007,27637.500000000007,27000.000000000007,27225.000000000004,27425.000000000004,27700.000000000007,27887.500000000007,27837.500000000007,28062.500000000007,28250.000000000007,28350.000000000004,28937.500000000007,29537.500000000004
53,2023-05-03,106.35,BEL.NS,2023-05-09,107.55,2023-07-04,122.05,40th Day,40.0,102.1725,232.0,25000,3364.0,28364.0,2023-05-03,25000,25116.0,25243.6,24942.0,25023.2,25208.8,25162.399999999998,25057.999999999996,24872.399999999998,25672.8,25081.2,25290.0,25475.6,25730.8,25904.8,25858.399999999998,26067.2,26241.2,26334.0,26879.2,27436.0,27436.0,27320.0,27969.6,27679.6,28375.6,28213.2,28340.8,29094.8,29013.6,29083.2,28538.0,28688.800000000003,27900.0,28213.2,27517.2,28062.399999999998,29222.399999999998,28758.399999999998,28363.999999999996
54,2023-06-05,115.65,BEL.NS,2023-06-09,120.35,2023-08-04,127.6,40th Day,40.0,114.3325,207.0,25000,1500.75,26500.75,2023-06-05,25000,24741.25,25362.25,25217.350000000002,25331.2,26003.95,25931.5,25993.600000000002,25507.15,25641.700000000004,24937.9,25217.350000000002,24596.350000000002,25082.8,26117.8,25703.8,25351.899999999998,25289.8,25921.149999999998,25765.899999999998,25548.55,26459.350000000002,26511.100000000002,26066.05,26407.600000000002,26407.600000000002,26397.25,26355.850000000002,26169.55,25952.2,26169.55,26386.899999999998,26169.55,26428.3,27028.600000000002,27142.449999999997,27090.699999999997,26035.0,25890.100000000002,26500.75
55,2023-06-13,557.62,BERGEPAINT.NS,2023-06-19,563.0,2023-08-14,582.79,40th Day,40.0,534.85,44.0,25000,870.7599999999984,25870.76,2023-06-13,25000,24970.52,25289.52,24796.719999999998,25001.759999999995,25051.479999999996,25108.239999999998,24983.279999999995,25091.519999999997,24977.999999999996,24811.239999999998,25051.479999999996,25183.479999999996,24899.239999999998,24671.759999999995,24800.239999999998,24765.479999999996,24482.999999999996,24724.999999999996,24906.719999999998,25126.719999999998,25291.28,25326.479999999996,25570.239999999998,25375.759999999995,24998.239999999998,24922.999999999996,24943.239999999998,25148.719999999998,25249.479999999996,25982.52,26321.76,25839.52,26065.24,26145.76,26235.52,25843.479999999996,25643.28,25920.479999999996,25870.759999999995
56,2023-06-23,854.8,BHARTIARTL.NS,2023-06-30,878.75,2023-08-25,873.5,40th Day,40.0,834.8125,28.0,25000,-147.0,24853.0,2023-06-23,25000,25011.2,24619.2,24661.2,24745.2,24767.600000000002,25186.2,25368.2,25313.600000000002,25176.4,25217.000000000004,24981.800000000003,24907.600000000002,24776.0,25170.8,25203.0,25263.2,25137.2,25298.2,25459.2,25457.800000000003,25312.2,25361.2,24981.800000000003,24802.600000000002,25305.2,25354.2,25186.2,25138.600000000002,24889.4,24770.4,24672.4,24389.600000000006,24382.600000000006,24370.000000000004,24809.600000000006,24969.200000000004,24703.200000000004,24739.600000000006,24853.000000000004
57,2023-02-01,17118.05,BOSCHLTD.NS,2023-02-07,17414.9,2023-04-06,18795.0,40th Day,40.0,16544.155,1.0,25000,1380.0999999999985,26380.1,2023-02-01,25000,25032.55,25109.899999999998,25084.1,24993.199999999997,24997.5,25440.35,25720.35,25599.649999999998,25768.449999999997,26061.399999999998,25897.05,25897.8,25395.399999999998,25463.449999999997,25581.35,25887.35,25765.35,25568.85,25680.949999999997,26309.05,26055.949999999997,25974.399999999998,25551.199999999997,25587.85,25628.699999999997,25703.449999999997,25698.699999999997,25724.399999999998,25954.85,26009.3,26012.899999999998,26037.75,25926.949999999997,26117.3,26562.25,26955.0,27019.35,26727.699999999997,26380.1
58,2023-03-29,18977.15,BOSCHLTD.NS,2023-04-06,18795.0,2023-06-05,18872.65,40th Day,40.0,17855.25,1.0,25000,77.65000000000146,25077.65,2023-03-29,25000,24747.8,24809.75,24970.5,25112.05,25090.2,25019.25,24891.2,24945.55,24971.95,24937.15,24981.35,25166.1,25322.8,25576.85,26003.3,25522.6,25398.25,25529.85,25516.65,25431.35,25559.75,25678.9,25183.3,25434.05,25212.7,25340.65,25219.55,25089.2,25035.2,25059.55,24956.25,24986.15,25146.7,24501.0,24745.9,24773.4,24807.0,24956.0,25077.65
59,2023-04-27,19117.8,BOSCHLTD.NS,2023-05-04,19193.25,2023-06-28,18721.45,40th Day,40.0,18233.587499999998,1.0,25000,-471.7999999999993,24528.2,2023-04-27,25000,25131.6,25118.4,25033.1,25161.5,25280.65,24785.05,25035.8,24814.45,24942.4,24821.3,24690.95,24636.95,24661.3,24558.0,24587.9,24748.45,24102.75,24347.65,24375.15,24408.75,24557.75,24679.4,24686.3,24780.35,24573.65,24565.15,24801.55,24866.85,24879.05,24831.1,24802.4,24750.45,24865.4,25008.45,24686.05,24423.7,24395.15,24379.35,24528.2
60,2023-03-15,330.3,BPCL.NS,2023-03-21,358.55,2023-03-28,340.6225,Stop Loss,6.0,340.6225,69.0,25000,-1236.9975000000006,23763.0025,2023-03-15,25000,24534.25,24296.2,24092.649999999998,24054.7,23763.0025,23763.0025,23763.0025,23763.0025,23763.0025,23763.0025,23763.0025,23763.0025,23763.0025,23763.0025,23763.0025,23763.0025,23763.0025,23763.0025,23763.0025,23763.0025,23763.0025,23763.0025,23763.0025,23763.0025,23763.0025,23763.0025,23763.0025,23763.0025,23763.0025,23763.0025,23763.0025,23763.0025,23763.0025,23763.0025,23763.0025,23763.0025,23763.0025,23763.0025,23763.0025
61,2023-04-19,342.0,BPCL.NS,2023-04-25,347.5,2023-06-20,372.45,40th Day,40.0,330.125,71.0,25000,1771.4499999999991,26771.45,2023-04-19,25000,25106.5,25578.649999999998,25717.100000000002,25965.600000000002,25944.300000000003,26480.350000000002,26274.45,26434.2,26388.050000000003,26750.15,26778.550000000003,26022.4,25674.500000000004,26050.800000000003,26224.750000000004,25937.200000000004,25908.800000000007,26001.100000000006,26356.100000000006,26121.800000000007,26121.800000000007,26192.800000000007,26008.200000000004,25915.900000000005,26136.000000000007,26210.550000000007,25891.050000000007,25660.300000000007,25614.150000000005,26462.60000000001,25965.60000000001,25848.450000000008,26714.65000000001,26853.100000000013,26849.550000000014,27229.400000000012,27080.300000000014,26934.750000000015,26771.450000000015
62,2023-05-04,368.35,BPCL.NS,2023-05-10,372.15,2023-07-05,386.55,40th Day,40.0,353.54249999999996,67.0,25000,964.8000000000022,25964.800000000003,2023-05-04,25000,25026.800000000003,24313.25,23984.95,24340.050000000003,24504.2,24232.85,24206.05,24293.15,24628.15,24407.05,24407.05,24474.05,24299.85,24212.749999999996,24420.449999999997,24490.8,24189.3,23971.55,23927.999999999996,24728.649999999998,24259.649999999998,24149.099999999995,24966.499999999993,25097.149999999994,25093.799999999992,25452.24999999999,25311.549999999992,25174.19999999999,25020.099999999988,25043.54999999999,25083.749999999985,24159.149999999987,24072.049999999985,24209.399999999987,24547.749999999985,24500.849999999988,25211.04999999999,25301.499999999985,25964.79999999999
63,2023-02-02,4573.05,BRITANNIA.NS,2023-02-08,4594.8,2023-03-06,4365.06,Stop Loss,19.0,4365.06,5.0,25000,-1148.699999999999,23851.300000000003,2023-02-02,25000,25212.75,25139.499999999996,24965.999999999996,25025.25,24968.249999999996,24885.999999999996,24692.249999999996,24294.999999999996,24542.749999999996,24448.499999999993,24283.499999999993,24238.749999999993,23967.249999999993,24334.749999999993,23924.999999999993,23996.999999999993,24085.749999999993,23851.300000000003,23851.300000000003,23851.300000000003,23851.300000000003,23851.300000000003,23851.300000000003,23851.300000000003,23851.300000000003,23851.300000000003,23851.300000000003,23851.300000000003,23851.300000000003,23851.300000000003,23851.300000000003,23851.300000000003,23851.300000000003,23851.300000000003,23851.300000000003,23851.300000000003,23851.300000000003,23851.300000000003,23851.300000000003
64,2023-04-27,4415.85,BRITANNIA.NS,2023-05-04,4587.05,2023-06-28,4992.15,40th Day,40.0,4357.6975,5.0,25000,2025.4999999999973,27025.499999999996,2023-04-27,25000,25194.75,25056.75,25040.5,25089.5,25240.5,25147.25,25219.0,25099.249999999996,25224.249999999996,24886.5,24564.0,24559.499999999996,24672.999999999996,24663.75,24881.25,25045.75,24941.0,24931.0,25350.0,25241.0,25335.5,25477.750000000004,25591.75,26530.5,26440.000000000004,26458.500000000004,26566.000000000004,26765.250000000007,26773.000000000004,26942.000000000004,27288.250000000004,27170.000000000007,27347.000000000007,27412.500000000007,27000.000000000007,26918.750000000007,27110.750000000007,26836.000000000007,27025.500000000007
65,2023-06-07,4893.15,BRITANNIA.NS,2023-06-13,4940.1,2023-08-07,4693.095,Stop Loss,39.0,4693.095,5.0,25000,-1235.0250000000005,23764.975,2023-06-07,25000,25007.749999999996,25176.749999999996,25522.999999999996,25404.75,25581.75,25647.25,25234.75,25153.5,25345.5,25070.75,25260.25,25422.250000000004,25341.000000000004,25350.25,25780.000000000004,26167.250000000004,25572.000000000004,25458.750000000007,25719.000000000004,25669.000000000004,25751.250000000007,25965.500000000004,26016.750000000004,25620.250000000004,25629.000000000004,25562.250000000007,25534.500000000007,25144.000000000007,24727.50000000001,25217.50000000001,24666.500000000007,24816.25000000001,24269.250000000007,24386.25000000001,24346.750000000007,24294.250000000007,24292.000000000007,23764.975,23764.975
66,2023-04-13,291.25,CANBK.NS,2023-04-20,296.65,2023-06-15,296.8,40th Day,40.0,281.81749999999994,84.0,25000,12.600000000002865,25012.600000000002,2023-04-13,25000,24886.600000000002,25529.2,25928.2,26092.0,26037.4,26747.2,26961.4,26919.4,27284.800000000003,26839.600000000002,26390.2,25520.800000000003,25348.600000000002,25373.800000000003,25029.4,25567.0,25714.0,25508.2,24874.0,25096.600000000002,25361.2,25453.600000000002,25247.800000000003,25252.0,25844.2,25877.800000000003,25928.2,26096.2,26071.0,26436.4,26289.4,26268.4,26541.4,26314.600000000002,26205.4,26533.0,26533.0,25655.2,25012.600000000002
