Date,Open,High,Low,Close,Adj Close,Volume,Symbol,Week,Week_low,Week_high,Week_close,PP,R1,S1,R2,S2,R3,S3,Candle_Color,Previous_close,Next_close_1,Next_close_2,Next_close_3,Next_close_4,Candle_Size,Breakout_R1,20day_avg_movement,25day_avg_movement,30day_avg_movement,35day_avg_movement,40day_avg_movement,20day_%_movement,25day_%_movement,30day_%_movement,35day_%_movement,40day_%_movement
2023-07-24,1120.0,1127.7,1111.0,1112.9,1093.92,2672505.0,HCLTECH.NS,2023-07-24,1097.45,1127.7,1103.55,1128.45,1161.9,1082.0,1208.3500000000001,1048.55,1241.8000000000002,3511.7,Green,1115.45,1111.55,1115.0,1117.35,1103.55,-7.099999999999909,False,1155.4725,1156.9413043478262,,,,4.705042816365379,4.838140940403809,,,
2023-07-25,1118.5,1119.0,1105.1,1111.55,1092.6,2506726.0,HCLTECH.NS,2023-07-24,1097.45,1127.7,1103.55,1128.45,1161.9,1082.0,1208.3500000000001,1048.55,1241.8000000000002,3511.7,Green,1112.9,1115.0,1117.35,1103.55,1116.7,-6.9500000000000455,False,1157.5149999999999,1158.7704545454546,,,,3.654965523417196,3.7673909326994353,,,
2023-07-26,1110.2,1120.85,1110.1,1115.0,1095.99,1969964.0,HCLTECH.NS,2023-07-24,1097.45,1127.7,1103.55,1128.45,1161.9,1082.0,1208.3500000000001,1048.55,1241.8000000000002,3511.7,Red,1111.55,1117.35,1103.55,1116.7,1138.5,4.7999999999999545,False,1159.115,1159.7357142857143,,,,1.810715854194116,1.8652362130622984,,,
2023-07-27,1115.0,1122.7,1108.95,1117.35,1098.3,1769815.0,HCLTECH.NS,2023-07-24,1097.45,1127.7,1103.55,1128.45,1161.9,1082.0,1208.3500000000001,1048.55,1241.8000000000002,3511.7,Red,1115.0,1103.55,1116.7,1138.5,1130.9,2.349999999999909,False,1161.1775000000002,,,,,2.6772924219648195,,,,
2023-07-28,1114.05,1118.5,1097.45,1103.55,1084.73,2031899.0,HCLTECH.NS,2023-07-24,1097.45,1127.7,1103.55,1128.45,1161.9,1082.0,1208.3500000000001,1048.55,1241.8000000000002,3511.7,Green,1117.35,1116.7,1138.5,1130.9,1125.5,-10.5,False,1163.0552631578948,,,,,3.33676260843135,,,,
2023-07-31,1108.0,1119.5,1096.0,1116.7,1097.66,2526624.0,HCLTECH.NS,2023-07-31,1096.0,1152.35,1144.35,1109.5666666666666,1121.6833333333332,1091.4333333333332,1139.8166666666666,1079.3166666666666,1151.9333333333332,3377.083333333333,Red,1103.55,1138.5,1130.9,1125.5,1144.35,8.700000000000045,False,1164.0944444444444,,,,,1.7253851045960178,,,,
2023-08-01,1120.0,1142.0,1111.9,1138.5,1119.09,2710536.0,HCLTECH.NS,2023-07-31,1096.0,1152.35,1144.35,1109.5666666666666,1121.6833333333332,1091.4333333333332,1139.8166666666666,1079.3166666666666,1151.9333333333332,3377.083333333333,Red,1116.7,1130.9,1125.5,1144.35,1150.8,18.5,True,1164.8764705882354,,,,,1.2231900059293928,,,,
2023-08-02,1137.0,1137.0,1121.5,1130.9,1111.62,2701150.0,HCLTECH.NS,2023-07-31,1096.0,1152.35,1144.35,1109.5666666666666,1121.6833333333332,1091.4333333333332,1139.8166666666666,1079.3166666666666,1151.9333333333332,3377.083333333333,Green,1138.5,1125.5,1144.35,1150.8,1141.35,-6.099999999999909,False,1166.3468750000002,,,,,2.1901147763613507,,,,
2023-08-03,1126.0,1135.55,1115.05,1125.5,1106.31,1608187.0,HCLTECH.NS,2023-07-31,1096.0,1152.35,1144.35,1109.5666666666666,1121.6833333333332,1091.4333333333332,1139.8166666666666,1079.3166666666666,1151.9333333333332,3377.083333333333,Green,1130.9,1144.35,1150.8,1141.35,1144.15,-0.5,False,,,,,,,,,,
2023-08-04,1130.45,1152.35,1126.0,1144.35,1124.84,3315303.0,HCLTECH.NS,2023-07-31,1096.0,1152.35,1144.35,1109.5666666666666,1121.6833333333332,1091.4333333333332,1139.8166666666666,1079.3166666666666,1151.9333333333332,3377.083333333333,Red,1125.5,1150.8,1141.35,1144.15,1134.3,13.899999999999864,False,,,,,,,,,,
2023-08-07,1154.55,1155.75,1143.15,1150.8,1131.18,1655404.0,HCLTECH.NS,2023-08-07,1125.0,1186.95,1171.45,1130.8999999999999,1165.7999999999997,1109.4499999999998,1187.2499999999998,1074.55,1222.1499999999996,3470.499999999999,Green,1144.35,1141.35,1144.15,1134.3,1171.45,-3.75,False,,,,,,,,,,
2023-08-08,1154.9,1156.9,1137.0,1141.35,1121.89,1667697.0,HCLTECH.NS,2023-08-07,1125.0,1186.95,1171.45,1130.8999999999999,1165.7999999999997,1109.4499999999998,1187.2499999999998,1074.55,1222.1499999999996,3470.499999999999,Green,1150.8,1144.15,1134.3,1171.45,1171.0,-13.550000000000182,False,,,,,,,,,,
2023-08-09,1140.95,1146.0,1125.0,1144.15,1124.64,1559337.0,HCLTECH.NS,2023-08-07,1125.0,1186.95,1171.45,1130.8999999999999,1165.7999999999997,1109.4499999999998,1187.2499999999998,1074.55,1222.1499999999996,3470.499999999999,Red,1141.35,1134.3,1171.45,1171.0,1177.15,3.2000000000000455,False,,,,,,,,,,
2023-08-10,1140.0,1144.8,1128.65,1134.3,1114.96,1676669.0,HCLTECH.NS,2023-08-07,1125.0,1186.95,1171.45,1130.8999999999999,1165.7999999999997,1109.4499999999998,1187.2499999999998,1074.55,1222.1499999999996,3470.499999999999,Green,1144.15,1171.45,1171.0,1177.15,1176.7,-5.7000000000000455,False,,,,,,,,,,
2023-08-11,1160.0,1186.95,1154.3,1171.45,1151.48,7391806.0,HCLTECH.NS,2023-08-07,1125.0,1186.95,1171.45,1130.8999999999999,1165.7999999999997,1109.4499999999998,1187.2499999999998,1074.55,1222.1499999999996,3470.499999999999,Red,1134.3,1171.0,1177.15,1176.7,1173.7,11.450000000000045,False,,,,,,,,,,
2023-08-14,1170.65,1177.0,1154.0,1171.0,1151.03,1720940.0,HCLTECH.NS,2023-08-14,1154.0,1186.25,1173.7,1161.1333333333332,1197.2666666666664,1135.3166666666664,1223.0833333333333,1099.1833333333332,1259.2166666666665,3571.1666666666665,Red,1171.45,1177.15,1176.7,1173.7,1179.25,0.34999999999990905,False,,,,,,,,,,
2023-08-16,1175.75,1186.25,1170.1,1177.15,1157.08,2567226.0,HCLTECH.NS,2023-08-14,1154.0,1186.25,1173.7,1161.1333333333332,1197.2666666666664,1135.3166666666664,1223.0833333333333,1099.1833333333332,1259.2166666666665,3571.1666666666665,Red,1171.0,1176.7,1173.7,1179.25,1179.5,1.400000000000091,False,,,,,,,,,,
2023-08-17,1176.85,1180.95,1163.95,1176.7,1156.64,2331256.0,HCLTECH.NS,2023-08-14,1154.0,1186.25,1173.7,1161.1333333333332,1197.2666666666664,1135.3166666666664,1223.0833333333333,1099.1833333333332,1259.2166666666665,3571.1666666666665,Green,1177.15,1173.7,1179.25,1179.5,1182.5,-0.14999999999986358,False,,,,,,,,,,
2023-08-18,1173.0,1177.85,1158.65,1173.7,1153.69,3406088.0,HCLTECH.NS,2023-08-14,1154.0,1186.25,1173.7,1161.1333333333332,1197.2666666666664,1135.3166666666664,1223.0833333333333,1099.1833333333332,1259.2166666666665,3571.1666666666665,Red,1176.7,1179.25,1179.5,1182.5,1171.25,0.7000000000000455,False,,,,,,,,,,
2023-08-21,1172.95,1188.9,1168.95,1179.25,1159.14,1661946.0,HCLTECH.NS,2023-08-21,1150.0,1195.0,1153.95,1171.3166666666666,1188.6333333333332,1156.3833333333332,1203.5666666666666,1139.0666666666666,1220.8833333333332,3561.133333333333,Red,1173.7,1179.5,1182.5,1171.25,1153.95,6.2999999999999545,False,,,,,,,,,,
2023-08-22,1182.0,1187.0,1176.15,1179.5,1159.39,1805887.0,HCLTECH.NS,2023-08-21,1150.0,1195.0,1153.95,1171.3166666666666,1188.6333333333332,1156.3833333333332,1203.5666666666666,1139.0666666666666,1220.8833333333332,3561.133333333333,Green,1179.25,1182.5,1171.25,1153.95,1146.45,-2.5,False,,,,,,,,,,
2023-08-23,1192.95,1195.0,1178.65,1182.5,1162.34,2347850.0,HCLTECH.NS,2023-08-21,1150.0,1195.0,1153.95,1171.3166666666666,1188.6333333333332,1156.3833333333332,1203.5666666666666,1139.0666666666666,1220.8833333333332,3561.133333333333,Green,1179.5,1171.25,1153.95,1146.45,1157.55,-10.450000000000045,False,,,,,,,,,,
2023-08-24,1188.95,1189.0,1169.0,1171.25,1151.28,2464221.0,HCLTECH.NS,2023-08-21,1150.0,1195.0,1153.95,1171.3166666666666,1188.6333333333332,1156.3833333333332,1203.5666666666666,1139.0666666666666,1220.8833333333332,3561.133333333333,Green,1182.5,1153.95,1146.45,1157.55,1170.5,-17.700000000000045,False,,,,,,,,,,
2023-08-25,1165.0,1170.8,1150.0,1153.95,1134.27,2105159.0,HCLTECH.NS,2023-08-21,1150.0,1195.0,1153.95,1171.3166666666666,1188.6333333333332,1156.3833333333332,1203.5666666666666,1139.0666666666666,1220.8833333333332,3561.133333333333,Green,1171.25,1146.45,1157.55,1170.5,1172.15,-11.049999999999955,False,,,,,,,,,,
2023-08-28,1155.0,1159.7,1139.3,1146.45,1126.9,2571967.0,HCLTECH.NS,2023-08-28,1139.3,1188.1,1172.15,1166.3166666666666,1182.6333333333332,1137.6333333333332,1211.3166666666666,1121.3166666666666,1227.6333333333332,3572.6333333333328,Green,1153.95,1157.55,1170.5,1172.15,,-8.549999999999955,False,,,,,,,,,,
2023-08-29,1153.9,1163.3,1148.3,1157.55,1137.81,1794652.0,HCLTECH.NS,2023-08-28,1139.3,1188.1,1172.15,1166.3166666666666,1182.6333333333332,1137.6333333333332,1211.3166666666666,1121.3166666666666,1227.6333333333332,3572.6333333333328,Red,1146.45,1170.5,1172.15,,,3.6499999999998636,False,,,,,,,,,,
2023-08-30,1166.0,1175.15,1161.65,1170.5,1150.54,1497356.0,HCLTECH.NS,2023-08-28,1139.3,1188.1,1172.15,1166.3166666666666,1182.6333333333332,1137.6333333333332,1211.3166666666666,1121.3166666666666,1227.6333333333332,3572.6333333333328,Red,1157.55,1172.15,,,,4.5,False,,,,,,,,,,
2023-08-31,1179.5,1188.1,1165.9,1172.15,1152.16,4483967.0,HCLTECH.NS,2023-08-28,1139.3,1188.1,1172.15,1166.3166666666666,1182.6333333333332,1137.6333333333332,1211.3166666666666,1121.3166666666666,1227.6333333333332,3572.6333333333328,Green,1170.5,,,,,-7.349999999999909,False,,,,,,,,,,
2023-01-02,3087.9,3087.9,3021.0,3047.25,3021.82,1015990.0,ASIANPAINT.NS,2023-01-02,2952.0,3087.9,2978.4,,,,,,,,Green,,3028.25,3016.85,3004.35,2978.4,-40.65000000000009,False,2835.745,2825.94,2822.5583333333334,2813.8328571428574,2817.0287500000004,-4.789652162234764,-5.118855761482676,-5.232395469603367,-5.525353977207316,-5.418051638463594
2023-01-03,3047.0,3059.95,3025.0,3028.25,3002.98,860367.0,ASIANPAINT.NS,2023-01-02,2952.0,3087.9,2978.4,,,,,,,,Green,3047.25,3016.85,3004.35,2978.4,2984.15,-18.75,False,2824.4399999999996,2817.6539999999995,2816.99,2809.3942857142856,2813.91375,-5.351942764271249,-5.5793442018665464,-5.601595094080401,-5.856130364951979,-5.704681400063667
2023-01-04,3035.0,3050.0,3001.55,3016.85,2991.67,836382.0,ASIANPAINT.NS,2023-01-02,2952.0,3087.9,2978.4,,,,,,,,Green,3028.25,3004.35,2978.4,2984.15,2960.35,-18.15000000000009,False,2814.7025,2810.686,2811.51,2805.9814285714288,2811.24375,-4.919941898761972,-5.055618423497213,-5.027783876906437,-5.21453785628629,-5.036777745874637
2023-01-05,3039.55,3046.6,2995.4,3004.35,2979.27,1113920.0,ASIANPAINT.NS,2023-01-02,2952.0,3087.9,2978.4,,,,,,,,Green,3016.85,2978.4,2984.15,2960.35,2940.4,-35.20000000000027,False,2808.4125,2805.308,2803.6949999999997,2802.9385714285713,2808.48875,-4.488760032648625,-4.594340905999187,-4.649197388110474,-4.674922751034851,-4.486166848047888
2023-01-06,3010.0,3023.5,2952.0,2978.4,2953.54,1045526.0,ASIANPAINT.NS,2023-01-02,2952.0,3087.9,2978.4,,,,,,,,Green,3004.35,2984.15,2960.35,2940.4,2915.95,-31.59999999999991,False,2802.8450000000003,2802.014,2797.7799999999997,2800.45,2805.195,-3.878838800390939,-3.907337231433999,-4.0525386237761305,-3.9609732677172103,-3.798247569402756
2023-01-09,2993.3,3017.65,2951.0,2984.15,2959.24,808263.0,ASIANPAINT.NS,2023-01-09,2871.75,3017.65,2909.15,3006.1,3060.2,2924.2999999999997,3142.0,2870.2,3196.1,9236.0,Green,2978.4,2960.35,2940.4,2915.95,2909.15,-9.150000000000091,False,2796.925,2798.67,2792.471666666667,2799.1757142857145,2801.10625,-3.8576560163621645,-3.7976728597700364,-4.010736240253451,-3.780289284302478,-3.7139284670780217
2023-01-10,2984.15,2985.0,2952.2,2960.35,2935.64,864325.0,ASIANPAINT.NS,2023-01-09,2871.75,3017.65,2909.15,3006.1,3060.2,2924.2999999999997,3142.0,2870.2,3196.1,9236.0,Green,2984.15,2940.4,2915.95,2909.15,2916.05,-23.800000000000182,False,2789.9725000000003,2794.712,2789.5633333333335,2797.5614285714287,2798.8900000000003,-4.323571269354087,-4.16103976269269,-4.337602807450718,-4.063324408997496,-4.0177637557654995
2023-01-11,2974.9,2974.9,2935.0,2940.4,2915.86,890426.0,ASIANPAINT.NS,2023-01-09,2871.75,3017.65,2909.15,3006.1,3060.2,2924.2999999999997,3142.0,2870.2,3196.1,9236.0,Green,2960.35,2915.95,2909.15,2916.05,2940.9,-34.5,False,2782.235,2788.9139999999998,2786.23,2795.065714285714,2797.69875,-5.395117141011253,-5.168009792920546,-5.2592743717909505,-4.958831844479109,-4.8693002142201385
2023-01-12,2939.0,2939.85,2896.0,2915.95,2891.61,1558620.0,ASIANPAINT.NS,2023-01-09,2871.75,3017.65,2909.15,3006.1,3060.2,2924.2999999999997,3142.0,2870.2,3196.1,9236.0,Green,2940.4,2909.15,2916.05,2940.9,2945.25,-23.050000000000182,False,2775.27,2779.3419999999996,2782.518333333333,2791.7785714285715,2795.63375,-5.771326712503184,-5.633070197776092,-5.525224231106597,-5.210811597366218,-5.079916815210934
2023-01-13,2925.0,2925.0,2871.75,2909.15,2884.87,1507864.0,ASIANPAINT.NS,2023-01-09,2871.75,3017.65,2909.15,3006.1,3060.2,2924.2999999999997,3142.0,2870.2,3196.1,9236.0,Green,2915.95,2916.05,2940.9,2945.25,2866.15,-15.849999999999909,False,2773.6425,2774.236,2781.275,2789.437142857143,2795.3587500000003,-3.2275875303107013,-3.206880309823289,-2.9612895347417267,-2.67651229499004,-2.469907367025444
2023-01-16,2925.0,2929.6,2896.0,2916.05,2891.71,644073.0,ASIANPAINT.NS,2023-01-16,2781.0,2973.6,2787.8,2932.85,2993.95,2848.0499999999997,3078.75,2786.95,3139.85,9029.25,Green,2909.15,2940.9,2945.25,2866.15,2787.8,-8.949999999999818,False,2775.5299999999997,2772.72,2783.8333333333335,2788.2314285714283,2796.6412499999997,-0.44013200373055583,-0.5409283305832693,-0.14228662983954002,0.015475592633191551,0.317140756151786
2023-01-17,2925.0,2944.85,2911.15,2940.9,2916.35,716489.0,ASIANPAINT.NS,2023-01-16,2781.0,2973.6,2787.8,2932.85,2993.95,2848.0499999999997,3078.75,2786.95,3139.85,9029.25,Red,2916.05,2945.25,2866.15,2787.8,2784.45,15.900000000000091,False,2777.1625,2774.494,2786.336666666667,2789.4585714285713,2798.02625,-0.26172134532851765,-0.35755714773113817,0.0677572470925039,0.17987650805622246,0.48757384761802414
2023-01-18,2947.95,2960.0,2929.35,2945.25,2920.67,893808.0,ASIANPAINT.NS,2023-01-16,2781.0,2973.6,2787.8,2932.85,2993.95,2848.0499999999997,3078.75,2786.95,3139.85,9029.25,Green,2940.9,2866.15,2787.8,2784.45,2810.6,-2.699999999999818,False,2776.43,2775.7059999999997,2787.768333333333,2791.8199999999997,2797.70625,-1.2157546431366995,-1.2415142674162183,-0.8123413743210323,-0.6681847292393155,-0.4587543584999547
2023-01-19,2954.9,2973.6,2843.6,2866.15,2842.23,2379947.0,ASIANPAINT.NS,2023-01-16,2781.0,2973.6,2787.8,2932.85,2993.95,2848.0499999999997,3078.75,2786.95,3139.85,9029.25,Green,2945.25,2787.8,2784.45,2810.6,2775.0,-88.75,False,2772.9775,2778.0619999999994,2789.608333333333,2794.3242857142855,2798.29375,-0.07288288288288419,0.11034234234232228,0.5264264264264188,0.6963706563706469,0.8394144144144078
2023-01-20,2848.0,2848.0,2781.0,2787.8,2764.53,3171005.0,ASIANPAINT.NS,2023-01-16,2781.0,2973.6,2787.8,2932.85,2993.95,2848.0499999999997,3078.75,2786.95,3139.85,9029.25,Green,2866.15,2784.45,2810.6,2775.0,2722.65,-60.19999999999982,False,2773.77,2782.31,2791.6600000000003,2798.11,2800.32125,1.8775825023414647,2.1912474978421703,2.5346629203166113,2.771564468440675,2.852781297632816
2023-01-23,2800.0,2800.0,2767.85,2784.45,2761.21,1402260.0,ASIANPAINT.NS,2023-01-23,2685.85,2827.1,2722.65,2847.466666666667,2913.9333333333343,2721.3333333333344,3040.066666666667,2654.8666666666672,3106.533333333334,8861.133333333335,Green,2787.8,2810.6,2775.0,2722.65,2766.2,-15.550000000000182,False,2772.9550000000004,2786.244,2790.9733333333334,2800.192857142857,2800.7775,0.24419781649918895,0.7246041500976186,0.8955727472103804,1.2288647654854041,1.2500000000000118
2023-01-24,2795.0,2827.1,2784.45,2810.6,2787.14,1061471.0,ASIANPAINT.NS,2023-01-23,2685.85,2827.1,2722.65,2847.466666666667,2913.9333333333343,2721.3333333333344,3040.066666666667,2654.8666666666672,3106.533333333334,8861.133333333335,Red,2784.45,2775.0,2722.65,2766.2,2725.85,15.599999999999909,False,2778.1025,2791.592,2794.358333333333,2803.45,2801.89375,1.9169249958728491,2.4117981547040444,2.513283318353292,2.846818423610981,2.789726140469955
2023-01-25,2810.9,2811.0,2767.1,2775.0,2751.84,857953.0,ASIANPAINT.NS,2023-01-23,2685.85,2827.1,2722.65,2847.466666666667,2913.9333333333343,2721.3333333333344,3040.066666666667,2654.8666666666672,3106.533333333334,8861.133333333335,Green,2810.6,2722.65,2766.2,2725.85,2743.75,-35.90000000000009,False,2782.96,2795.9839999999995,2799.3416666666667,2804.994285714286,2802.34125,1.429066059225514,1.9037448747152426,2.0261199696279433,2.232137975919307,2.1354441913439612
2023-01-27,2766.6,2772.85,2685.85,2722.65,2699.93,1801498.0,ASIANPAINT.NS,2023-01-23,2685.85,2827.1,2722.65,2847.466666666667,2913.9333333333343,2721.3333333333344,3040.066666666667,2654.8666666666672,3106.533333333334,8861.133333333335,Green,2775.0,2766.2,2725.85,2743.75,2705.65,-43.94999999999982,False,2789.3725000000004,2800.9660000000003,2804.575,2807.647142857143,2804.125,3.0943581024892466,3.522850331713276,3.65623787259992,3.769783336985308,3.6396060096464766
2023-01-30,2724.0,2776.0,2696.25,2766.2,2743.11,1171912.0,ASIANPAINT.NS,2023-01-30,2694.0,2779.95,2760.4,2745.2000000000003,2804.5500000000006,2663.3000000000006,2886.4500000000003,2603.9500000000003,2945.8000000000006,8458.75,Red,2722.65,2725.85,2743.75,2705.65,2760.4,42.19999999999982,False,2792.795,2801.9179999999997,2807.733333333333,2808.885714285714,2805.3275,1.1735618026372983,1.5040573829879573,1.7147273342027616,1.756474216987177,1.627572091001296
2023-01-31,2760.0,2779.95,2718.05,2725.85,2703.1,1961805.0,ASIANPAINT.NS,2023-01-30,2694.0,2779.95,2760.4,2745.2000000000003,2804.5500000000006,2663.3000000000006,2886.4500000000003,2603.9500000000003,2945.8000000000006,8458.75,Green,2766.2,2743.75,2705.65,2760.4,2754.2,-34.15000000000009,False,2798.3125,2801.5739999999996,2810.563333333333,2809.75,2806.71875,1.6016447607290751,1.7200639024035944,2.04645026989083,2.01691961368093,1.906860431341231
2023-02-01,2749.8,2778.0,2704.8,2743.75,2720.85,1176872.0,ASIANPAINT.NS,2023-01-30,2694.0,2779.95,2760.4,2745.2000000000003,2804.5500000000006,2663.3000000000006,2886.4500000000003,2603.9500000000003,2945.8000000000006,8458.75,Green,2725.85,2705.65,2760.4,2754.2,2758.05,-6.050000000000182,False,2803.3875,2804.348,2813.29,2810.1057142857144,2807.1762499999995,1.6438244411812561,1.6786497706712995,2.0028643425608594,1.8874101008217472,1.7811950472253708
2023-02-02,2741.0,2741.0,2694.0,2705.65,2683.07,1308570.0,ASIANPAINT.NS,2023-01-30,2694.0,2779.95,2760.4,2745.2000000000003,2804.5500000000006,2663.3000000000006,2886.4500000000003,2603.9500000000003,2945.8000000000006,8458.75,Green,2743.75,2760.4,2754.2,2758.05,2765.6,-35.34999999999991,False,2807.7850000000003,2809.454,2814.3633333333337,2809.9928571428572,2806.88125,1.5253471217819063,1.5856956899045513,1.7632099122553435,1.6051799661143094,1.4926688602834828
2023-02-03,2705.65,2763.9,2700.0,2760.4,2737.36,1278409.0,ASIANPAINT.NS,2023-01-30,2694.0,2779.95,2760.4,2745.2000000000003,2804.5500000000006,2663.3000000000006,2886.4500000000003,2603.9500000000003,2945.8000000000006,8458.75,Red,2705.65,2754.2,2758.05,2765.6,2814.6,54.75,False,2808.5649999999996,2811.3759999999997,2813.826666666667,2808.9185714285713,2806.185,-0.2144176792439533,-0.11454558374192285,-0.027475781046439447,-0.20185563033569848,-0.2989767640162
2023-02-06,2760.4,2765.0,2718.0,2754.2,2731.21,1120284.0,ASIANPAINT.NS,2023-02-06,2718.0,2830.95,2804.6,2744.7833333333333,2795.5666666666666,2709.616666666667,2830.733333333333,2658.8333333333335,2881.5166666666664,8355.466666666667,Green,2760.4,2758.05,2765.6,2814.6,2804.6,-6.200000000000273,False,2807.545,2813.3980000000006,2813.7983333333336,2809.03,2806.3137500000003,0.10500606147044726,0.3136989231976283,0.32797309182534845,0.15795478856165912,0.06110497040577429
2023-02-07,2762.0,2774.5,2748.15,2758.05,2735.03,732250.0,ASIANPAINT.NS,2023-02-06,2718.0,2830.95,2804.6,2744.7833333333333,2795.5666666666666,2709.616666666667,2830.733333333333,2658.8333333333335,2881.5166666666664,8355.466666666667,Green,2754.2,2765.6,2814.6,2804.6,2790.75,-3.949999999999818,False,2805.2875,2815.3320000000003,2813.5883333333336,2809.5757142857146,2807.6225000000004,0.5209173161336526,0.8808384842784317,0.8183582668936161,0.6745754469484776,0.6045865806682935
2023-02-08,2768.0,2784.0,2744.3,2765.6,2742.52,811956.0,ASIANPAINT.NS,2023-02-06,2718.0,2830.95,2804.6,2744.7833333333333,2795.5666666666666,2709.616666666667,2830.733333333333,2658.8333333333335,2881.5166666666664,8355.466666666667,Green,2758.05,2814.6,2804.6,2790.75,2777.0,-2.400000000000091,False,2807.8075,2817.8460000000005,2813.371666666667,2809.557142857143,2809.5625,1.1093806265754371,1.4708678429960553,1.3097467290841518,1.1723854107721619,1.1725783219301404
2023-02-09,2781.95,2820.35,2766.15,2814.6,2791.11,946372.0,ASIANPAINT.NS,2023-02-06,2718.0,2830.95,2804.6,2744.7833333333333,2795.5666666666666,2709.616666666667,2830.733333333333,2658.8333333333335,2881.5166666666664,8355.466666666667,Red,2765.6,2804.6,2790.75,2777.0,2786.15,32.65000000000009,False,2813.1625,2818.312,2812.555,2808.632857142857,2810.15125,0.9695278430809475,1.1543527807189062,0.9477235611865744,0.8069507077098156,0.8614485939378641
2023-02-10,2830.0,2830.95,2793.0,2804.6,2781.19,700072.0,ASIANPAINT.NS,2023-02-06,2718.0,2830.95,2804.6,2744.7833333333333,2795.5666666666666,2709.616666666667,2830.733333333333,2658.8333333333335,2881.5166666666664,8355.466666666667,Green,2814.6,2790.75,2777.0,2786.15,2805.95,-25.40000000000009,False,2815.9975,2818.014,2811.5899999999997,2808.0842857142857,2811.09875,0.35807836917978325,0.42994351289225774,0.20100144336142386,0.07606285622644211,0.18349400381333564
2023-02-13,2814.5,2829.0,2780.0,2790.75,2767.46,467228.0,ASIANPAINT.NS,2023-02-13,2754.0,2845.85,2833.6,2784.5166666666664,2851.033333333333,2738.083333333333,2897.4666666666662,2671.5666666666666,2963.9833333333327,8512.933333333332,Green,2804.6,2777.0,2786.15,2805.95,2833.6,-23.75,False,2817.075,2816.82,2810.753333333333,2807.402857142857,2812.3112499999997,-0.583180406549975,-0.592179559570855,-0.8062770562770611,-0.924518028555294,-0.7512969367588991
2023-02-14,2804.75,2804.75,2765.0,2777.0,2753.82,524746.0,ASIANPAINT.NS,2023-02-13,2754.0,2845.85,2833.6,2784.5166666666664,2851.033333333333,2738.083333333333,2897.4666666666662,2671.5666666666666,2963.9833333333327,8512.933333333332,Green,2790.75,2786.15,2805.95,2833.6,2825.55,-27.75,False,2817.7524999999996,2815.1760000000004,2810.2300000000005,2807.904285714286,2813.95,-0.2759639716161661,-0.36714975845409903,-0.5421953248040101,-0.6245054692259683,-0.4105395409743365
2023-02-15,2777.0,2798.3,2754.0,2786.15,2762.9,817717.0,ASIANPAINT.NS,2023-02-13,2754.0,2845.85,2833.6,2784.5166666666664,2851.033333333333,2738.083333333333,2897.4666666666662,2671.5666666666666,2963.9833333333327,8512.933333333332,Red,2777.0,2805.95,2833.6,2825.55,2817.1,9.150000000000091,False,2818.8900000000003,2813.312,2808.8716666666664,2808.9757142857143,2815.9725,0.06354052039332712,-0.13446452025132266,-0.2920852413238248,-0.28839181123444796,-0.040023428348303386
2023-02-16,2797.0,2834.35,2790.1,2805.95,2782.53,788964.0,ASIANPAINT.NS,2023-02-13,2754.0,2845.85,2833.6,2784.5166666666664,2851.033333333333,2738.083333333333,2897.4666666666662,2671.5666666666666,2963.9833333333327,8512.933333333332,Red,2786.15,2833.6,2825.55,2817.1,2795.95,8.949999999999818,False,2818.9825,2811.94,2807.4666666666667,2809.3685714285716,2818.82375,0.8237808258373811,0.5718986391029968,0.4119053154264876,0.4799288767171014,0.8181029703678608
2023-02-17,2802.95,2845.85,2785.5,2833.6,2809.95,840526.0,ASIANPAINT.NS,2023-02-13,2754.0,2845.85,2833.6,2784.5166666666664,2851.033333333333,2738.083333333333,2897.4666666666662,2671.5666666666666,2963.9833333333327,8512.933333333332,Red,2805.95,2825.55,2817.1,2795.95,2705.95,30.65000000000009,False,2823.6099999999997,2814.782,2810.1600000000003,2813.3085714285717,2823.6737500000004,4.348195642935009,4.021951625122428,3.8511428518635045,3.967500191377219,4.3505515622979205
2023-02-20,2845.0,2852.0,2812.1,2825.55,2801.97,646218.0,ASIANPAINT.NS,2023-02-20,2700.1,2852.0,2738.5,2811.15,2868.3,2776.4500000000003,2903.0,2719.3,2960.15,8560.0,Green,2833.6,2817.1,2795.95,2705.95,2738.5,-19.449999999999818,False,2826.8725,2817.5820000000003,2812.5350000000003,2817.411428571429,2827.77,3.227040350556872,2.887785283914564,2.703487310571492,2.8815566394533154,3.2598137666605798
2023-02-21,2837.0,2838.7,2805.0,2817.1,2793.59,631934.0,ASIANPAINT.NS,2023-02-20,2700.1,2852.0,2738.5,2811.15,2868.3,2776.4500000000003,2903.0,2719.3,2960.15,8560.0,Green,2825.55,2795.95,2705.95,2738.5,2749.9,-19.90000000000009,False,2828.6,2819.98,2815.641666666667,2821.445714285714,2831.51125,2.8619222517182377,2.5484563075020885,2.3906929948967885,2.601756947005854,2.967789737808645
